a,b
0.924841964,0.9925573
0.994739458,0.9958106
1,0.99999297
0.942728174,0.9996356
0.984730651,0.99851876
0.937806891,0.98942405
0.931616505,0.99750745
0.9430611,0.99739325
1,0.9999994
0.952256809,0.98227775
0.910031467,0.9205264
1,0.99995625
0.894988546,0.39428565
0.989942447,0.9983626
0.961786029,0.9133644
0.974855041,0.9996742
0.921567295,0.993437
0.969068333,0.9999732
0.96415701,0.9988374
0.96705931,0.99747604
0.002062477,0.001482555
0.986709336,0.9982653
1,0.99999833
0.985030008,0.9999726
1,0.9999939
0.90441187,0.99684405
1,0.99999976
0.928882655,0.99884194
0.930971373,0.9981806
0.932278225,0.92649907
0.960419986,0.9902998
1,0.9998934
0.957375376,0.9973648
0.974849521,0.9981493
0.948237425,0.9823398
0.97593034,0.99996746
0.956058384,0.99156123
0.962801479,0.99743646
0.939646353,0.9942642
1,0.9999933
0.823672783,0.88182545
1,0.99998343
0.926282945,0.99502486
1,0.9999038
1,0.99999845
1,0.999974
0.951638329,0.98414296
0.971056037,0.99957174
0.944330848,0.99820614
1,0.9999769
0.941353682,0.95773476
1,0.9999082
0.867163975,0.5468477
0.946090947,0.99993396
0.955761366,0.9972349
0.942943465,0.9993789
0.960977826,0.9987056
1,0.99999535
0.948892798,0.9998747
0.947338338,0.9993826
0.980365268,0.99990344
0.910927183,0.99776316
0.949054406,0.99648654
0.000574901,1.26E-05
0.729455076,0.51585
0.946109256,0.99911577
1,0.99999857
0.945207172,0.99419314
0.950393054,0.9998956
1,0.99999654
0.933088634,0.99934155
0.963677414,0.9993462
1,0.99999905
0.95055397,0.9972084
1,0.9999987
1,0.99999905
0.971000704,0.999899
0.903604589,0.9799309
1,0.9999778
0.990534011,0.9995307
0.937851223,0.9988808
0.929011535,0.99679404
0.925059042,0.99694246
0.968996331,0.998198
0.902331877,0.91526294
1,0.9997881
1,0.99999464
1,0.9998247
0.981384327,0.9997124
0.965536121,0.99922216
0.927379463,0.9951409
0.909775358,0.99687225
1,0.99999607
0.970199449,0.99989486
1,0.9998926
1,0.99998105
0.913976835,0.99374384
1,0.99998796
0.962904377,0.9999844
1,0.99997556
1,0.9999932
0.929209641,0.96586955
0.93846407,0.9874559
0.91553084,0.931481
1,0.99997616
0.968790669,0.9994423
0.939384165,0.99705684
0.879823989,0.7909431
0.976163587,0.999913
0.856952259,0.91665244
0.958630783,0.99979097
0.962536716,0.9989353
0.964484555,0.9984426
0.956703799,0.99976736
0.938638885,0.98453647
0.815454008,0.9820219
0.96467942,0.99988425
0.890899058,0.41049346
0.934495761,0.995148
0.911386251,0.9558264
1,0.99998915
0.945690859,0.99075764
0.905047971,0.9990602
0.944809059,0.9998665
0.888012032,0.9618389
0.94230072,0.9999676
0.855435644,0.988274
0.945509814,0.99978536
0.000509258,6.42E-05
1,0.99996793
1,0.99984276
0.960940129,0.9996706
0.93873361,0.9981184
0.920447154,0.9943275
0.97685867,0.9988655
0.960524578,0.9961702
1,0.99999917
0.953759419,0.9841113
1,0.99999344
0.981773256,0.9999273
0.923371755,0.9951499
1,0.9999968
1,0.9996704
0.940807233,0.99767536
0.944506457,0.9914021
0.963545995,0.99987805
0.958262829,0.9998653
1,0.9999956
0.950438428,0.9909292
0.903557519,0.99129874
0.954782882,0.9971614
1,0.99999475
1,0.9997148
0.967785326,0.9999567
0.896663362,0.9469262
0.976571806,0.99963737
1,0.9999752
0.97547257,0.99940753
0.978773906,0.9997284
0.960696641,0.8707005
1,0.9998807
1,0.9999838
0.954048868,0.99402905
0.931801349,0.99990654
0.927217239,0.99555826
0.982730685,0.99618185
1,0.9999994
1,0.9999968
0.930333687,0.996454
1,0.9999337
0.940331751,0.99952734
0.926769808,0.9976525
0.911271758,0.7631603
0.920789273,0.96662116
1,0.9999863
1,0.9999995
0.966430748,0.98212284
0.940466493,0.9989992
1,0.99999774
0.962267519,0.9998696
1,0.9999957
0.869252703,0.9483307
1,0.99954873
1,0.99982965
0.983835365,0.999401
1,0.9999989
0.971814243,0.99780256
1,0.9999962
1,0.9999356
1,0.998533
0.969016295,0.9996816
0.871362847,0.94514287
0.98207623,0.9998165
0.921311605,0.99832433
1,0.9999825
1,0.99999654
0.9477185,0.99975127
0.9596405,0.9973248
1,0.999987
0.948027985,0.99975914
0.988141946,0.9997441
1,0.99999535
0.879389449,0.97339654
1,0.99970716
0.944967814,0.9925035
0.978291157,0.99427783
0.985300813,0.99994826
0.954777075,0.9998745
0.88478933,0.9895421
1,0.9999906
0.952020738,0.9959072
0.977757825,0.9982362
0.963355693,0.9987338
0.934257927,0.99901044
0.920607652,0.996808
0.903885618,0.9954181
0.835112522,0.58811396
0.908756268,0.9502267
1,0.9999969
1,0.99999404
0.997290426,0.99975425
0.975181056,0.9999765
1,0.9999937
1,0.99998367
0.001898526,0.000397065
0.887036164,0.99950886
1,0.9999937
1,0.9999901
0.861717571,0.9964038
1,0.9999962
0.962702196,0.9986834
0.950077687,0.99321413
0.885852652,0.38261956
1,0.9999399
0.956909792,0.9944699
1,0.9999995
0.971621471,0.8979087
0.949751621,0.9999459
0.837656349,0.99090147
0.973379645,0.9891339
0.960572348,0.99950135
1,0.9999856
1,0.999977
0.953917535,0.9933115
0.946994823,0.99967897
0.978478181,0.9992442
1,0.9999995
0.943330701,0.99917513
0.977417338,0.9987445
0.976236612,0.9972759
1,0.999982
0.974281069,0.9999144
0.984341092,0.99912745
0.958062427,0.99967706
0.916811113,0.9985158
0.968400483,0.9945003
0.944253187,0.9995035
0.944348329,0.99894005
1,0.99994886
0.951676015,0.99953103
1,0.99999905
0.975730425,0.9999256
0.875515079,0.7656211
1,0.9999987
0.876243442,0.9307556
0.975482337,0.9995402
0.947648699,0.9988763
0.887057277,0.9760885
0.961869245,0.99974376
0.990814635,0.9996711
0.952960591,0.9994506
0.94508646,0.9999367
0.928392292,0.99760926
1,0.9999989
1,0.9999902
1,0.9997532
0.957022575,0.9665695
1,0.9996629
0.970494467,0.9977203
0.967175169,0.9945793
0.94773928,0.997148
0.945851991,0.9994795
0.974704449,0.9999747
1,0.9999924
0.960748016,0.9996216
1,0.99996376
1,0.99999607
0.904452694,0.99980193
0.942819082,0.9997644
1,0.999992
0.919229332,0.99649787
0.909273417,0.9320975
0.936653162,0.9984944
1,0.9999858
1,0.9999175
0.862996858,0.8391298
0.958107076,0.9726888
0.922744861,0.7378482
1,0.9989084
0.850013546,0.6805945
0.946873795,0.99956924
1,0.9999989
0.952816951,0.98841804
1,0.9999974
1,0.99999094
0.991854626,0.9999136
0.929665133,0.99605525
0.937250272,0.9989506
0.980570764,0.9999908
0.93115203,0.9885964
1,0.99999857
0.949177002,0.9995484
0.982616389,0.99951696
0.974660198,0.9999423
0.968976731,0.99737513
0.989082679,0.9998716
0.967031452,0.9995369
1,0.9999949
0.909888569,0.96933115
0.88466484,0.96850264
1,0.99951375
0.955842177,0.99519557
1,0.99999964
0.905875684,0.9907864
0.974146878,0.999408
0.969378766,0.9993824
0.877528832,0.99183756
1,0.9999981
0.940021689,0.9995503
0.961651534,0.99711895
0.94480251,0.99471325
0.95294443,0.9611367
0.943692214,0.99093455
0.972890394,0.99987686
0.982137639,0.99965
0.965543364,0.9970521
0.953719175,0.9998915
0.970642396,0.99961096
0.923708539,0.96306145
0.847324858,0.9993229
1,0.9999958
1,0.9999974
1,0.9999974
0.910410464,0.9967518
0.959066588,0.9991196
1,0.9999697
0.918404232,0.9930253
0.93832039,0.95925564
0.006695774,0.000137859
0.961891329,0.9989177
0.923608744,0.99579644
0.960073217,0.9952866
0.929919755,0.9958871
1,0.9999994
0.979987287,0.99987614
0.953749194,0.9994469
1,0.9999994
0.917460668,0.97773504
1,0.99997413
0.999144165,0.9999697
0.927176105,0.9924448
0.906779378,0.9656861
0.951969589,0.99729055
1,0.9987985
0.95546736,0.99814916
0.885887069,0.9999038
1,0.999997
0.971807732,0.9978782
0.946540582,0.9992798
0.983048053,0.99869686
1,0.999995
0.913554896,0.9819155
1,0.9994667
0.960333543,0.9999759
1,0.9999906
0.974442811,0.99990976
0.956762105,0.99980825
0.909690125,0.9956376
1,0.99999475
1,0.99997485
0.932007133,0.9989189
1,0.9999777
0.936321889,0.9979086
1,0.9992423
0.922552801,0.9959409
1,0.99998724
1,0.99967897
0.924368393,0.99918586
0.935092375,0.9986786
1,0.9998933
0.93804537,0.9995043
0.992613362,0.99995553
0.983593003,0.9983897
0.974671373,0.99384046
0.960486592,0.99948454
0.916776304,0.6333051
0.965580137,0.98919487
0.923853556,0.89299154
1,0.99999607
0.967607994,0.9995517
0.924098966,0.96206903
0.95548638,0.9862964
0.963410605,0.99916005
1,0.9929202
1,0.9999968
0.938234596,0.9984804
0.94174581,0.9966556
1,0.99999285
0.87297435,0.9108521
0.904344868,0.99426633
1,0.9999949
1,0.9999974
0.946293993,0.9998963
1,0.9999505
1,0.9999993
1,0.99999523
0.009886047,0.007261107
1,0.9999989
0.864521959,0.390437
0.930324382,0.98877746
1,0.9997478
0.957399606,0.99861836
0.902541518,0.9081569
1,0.9999831
0.914631954,0.9589863
0.980145321,0.99995005
1,0.9999869
0.939847611,0.998367
1,0.9999858
0.94246839,0.9895872
1,0.99999917
0.942628541,0.9808833
0.975650642,0.99933666
0.970271518,0.9992429
0.944136053,0.9962768
0.944099413,0.9971506
0.983253782,0.99911076
0.953985878,0.9959514
0.960547343,0.99995196
0.975928778,0.9997439
1,0.99997973
0.956999699,0.99416673
0.898413241,0.9989479
1,0.99999774
0.76093218,0.97857785
0.897757084,0.9784853
0.964694966,0.998735
0.962780046,0.99825484
0.939403582,0.9924972
1,0.99996936
0.980658221,0.9996811
0.969564631,0.9970233
0.97354075,0.9649354
0.953487016,0.99935824
0.953331866,0.99569345
0.96635352,0.98968595
0.915563955,0.9999119
1,0.99999475
0.961274914,0.9995166
0.9515183,0.99071795
1,0.9999871
1,0.9999572
0.968865399,0.95552355
0.961514359,0.9821638
0.886471099,0.9955108
0.91521345,0.97756404
0.923235696,0.076506115
1,0.999882
1,0.9999814
0.938783969,0.99990475
0.974480788,0.99964213
0.926252059,0.9652673
0.862415931,0.9240619
1,0.9999957
0.002160953,0.000342677
0.841469687,0.9967097
0.944178303,0.9976913
0.87102444,0.8573433
0.917790528,0.99573463
0.978787936,0.9979528
0.942992529,0.9999902
0.921063243,0.99350524
1,0.9999652
0.945961143,0.9606014
1,0.9999925
0.912825726,0.9501913
1,0.9999988
0.939241318,0.9869466
1,0.9999324
1,0.9999453
0.918491796,0.9993567
0.901857417,0.9652959
0.932636646,0.9985474
0.88827297,0.93891454
0.922052192,0.9862476
0.923051676,0.97230476
0.984998504,0.9999552
1,0.9953245
0.93693866,0.9990645
0.960629543,0.94935167
1,0.999869
0.969777351,0.9999856
1,0.9999938
0.957857773,0.99623436
1,0.99995863
1,0.99999225
1,0.9999995
0.922273258,0.999759
0.963020087,0.9938378
0.96677147,0.9992054
0.913624563,0.9989127
0.971172877,0.99788195
0.916375312,0.99191874
0.949666689,0.99558663
0.967895452,0.9992229
0.91154022,0.9936853
1,0.9999995
0.902629909,0.9980866
0.963811784,0.99968123
0.936411505,0.99611974
1,0.99999404
1,0.999997
0.969973378,0.99925596
0.970986576,0.9992091
0.952421274,0.9998851
0.960296969,0.99992573
0.913494891,0.89353675
0.963658897,0.9995777
0.940129846,0.99958915
0.926861087,0.9988722
1,0.99747413
0.97247259,0.99951696
0.997915298,0.99994123
0.929932319,0.9958444
0.918036985,0.8904777
1,0.9999981
1,0.9999416
1,0.99997175
0.972392355,0.9999697
0.985905572,0.997543
1,0.9985043
0.960477293,0.9999263
1,0.9999994
0.900962492,0.9941778
0.899034381,0.61458874
1,0.99999344
1,0.999967
0.985513683,0.99978846
0.924107606,0.9941366
0.904051557,0.9918143
0.919167085,0.98810554
0.950428497,0.9972072
1,0.9999238
0.970998916,0.99981445
1,0.99997723
0.959767409,0.9877874
1,0.99999225
1,0.9999987
0.953739252,0.97344184
0.954916675,0.9992949
0.958051221,0.99762815
1,0.99999654
0.933423957,0.9747882
0.969479771,0.9996413
0.949488498,0.99956423
1,0.9999846
0.971838551,0.9913263
0.95073591,0.99999166
1,0.9999999
0.941319966,0.99945337
0.956672636,0.9969752
0.944989913,0.97307736
0.94951214,0.9840767
1,0.99999905
1,0.99999774
1,0.9999598
0.963782487,0.9999939
0.985044637,0.99974495
0.892113508,0.98920244
1,0.99998367
0.764656349,0.98144
0.93124355,0.9775268
0.97905692,0.99990654
1,0.99999905
1,0.9997907
0.958188901,0.99992335
1,0.9998778
0.976701343,0.99918777
1,1
1,0.9999918
1,0.9999771
0.869329864,0.80757177
0.928759634,0.9733102
1,0.9999982
0.842080095,0.96067894
1,0.9999517
0.942379706,0.9997682
0.974203694,0.99964964
1,0.9999951
1,0.9999149
1,0.99999654
1,0.9999975
0.913596863,0.99767596
0.954573642,0.9992787
0.903023487,0.97786707
0.910847966,0.99909866
0.902404888,0.9970458
0.876619519,0.18163168
0.877729183,0.9126934
1,0.999995
1,0.9999981
1,0.99999213
0.973080127,0.99989843
0.947544884,0.995314
0.927921729,0.9972602
1,0.99999285
0.986511856,0.99990296
0.938366325,0.99813074
1,0.9999895
0.858197037,0.9660512
0.9686538,0.99979275
1,0.9999548
1,0.9954927
0.91571176,0.99705976
0.9582954,0.99884146
0.956404177,0.9983084
0.950783226,0.9988011
6.41E-05,4.93E-05
0.918875027,0.99889284
0.932412551,0.9979234
0.895004835,0.996618
0.939422659,0.99982566
0.888394825,0.97937346
0.951437512,0.99935323
0.930408449,0.9985752
0.951424253,0.9841574
0.973184949,0.99734867
0.946545071,0.6943604
0.949114941,0.9985958
1,0.9999008
0.913907028,0.9995253
0.96121686,0.9858519
0.910511036,0.945971
1,0.9999943
1,0.9999964
0.982925961,0.99903715
0.955429288,0.99042434
1,0.99998534
0.9135903,0.9985868
0.9164837,0.9889004
0.960236345,0.9897663
0.931681066,0.9977089
0.977503586,0.99996793
1,1
1,0.9999968
0.942075496,0.9986058
0.000257855,0.001081781
0.948516004,0.9999088
1,0.9999969
1,0.9999976
0.978332008,0.99985194
0.959413643,0.999701
0.982666137,0.9999373
0.981522245,0.9955995
0.977570306,0.9968874
1,0.9999865
0.914914492,0.9273153
0.882006865,0.98486394
0.918105915,0.99521697
0.968317753,0.99749005
0.939819315,0.9998191
0.003500758,0.001460887
0.934970898,0.9775599
1,0.99999905
1,0.9999987
0.976853756,0.99985087
0.929582837,0.9989434
0.95083581,0.9964837
0.955778759,0.99966
0.937179295,0.9975592
0.919750909,0.9470548
0.934426156,0.99171174
0.912570374,0.55943274
0.981108191,0.99963856
0.981830491,0.99993217
1,0.99998176
0.960251578,0.9997683
0.959800135,0.9921205
1,0.9994949
1,0.99999857
0.920607171,0.45122513
1,0.9999559
1,0.9999993
0.948614888,0.99691856
0.969787134,0.9995689
1,0.9999999
0.927718393,0.9995036
1,0.99999523
0.877843994,0.99128574
0.920026333,0.98962027
1,0.9999994
1,0.9974171
0.976131985,0.99988604
0.866619731,0.16829818
1,0.99998987
1,0.999997
1,0.999998
0.745912703,0.41097426
1,0.99999416
0.946512356,0.99820447
0.921659047,0.8566399
0.914376403,0.99680257
0.980127651,0.99815387
1,0.9999845
0.88834019,0.92908406
0.925698893,0.9982961
0.962024754,0.99973434
0.96260616,0.9923982
1,0.9999975
0.954165,0.99926883
0.974953418,0.9809683
1,0.9999894
1,0.9999969
0.938761476,0.9614636
0.961944735,0.99967587
0.867966855,0.95374423
1,0.99999774
0.890248346,0.99923265
0.924946605,0.99359435
1,0.9999994
0.002173716,0.000110303
0.941756008,0.95648587
0.969711276,0.9987463
0.919317051,0.966338
1,0.99999833
1,0.9999999
0.917993949,0.84025383
0.918425015,0.9791021
0.984099043,0.9966978
0.990599068,0.9999162
0.919970808,0.99653167
0.952157288,0.9994886
1,0.9999968
0.920734659,0.9917489
0.850206956,0.27777165
0.895388248,0.32715026
1,0.9999777
0.923164404,0.9667973
1,0.9999796
0.960661144,0.9998479
1,0.99999607
0.935955659,0.91647613
0.909603449,0.9990965
0.960563423,0.9907409
1,0.9999639
1,0.9999702
0.9375812,0.9932093
0.933644545,0.9982838
1,0.99999714
0.970735239,0.9999224
0.95628867,0.9986809
0.974997104,0.99831367
0.959802039,0.9991504
0.943798232,0.9968183
0.95586522,0.9984674
1,0.99999607
1,0.9999995
0.962105935,0.94598466
1,0.9999939
0.972399139,0.9967397
0.00271359,0.000255917
0.975832913,0.9997044
0.968145289,0.99903715
0.888136234,0.9667031
0.954751629,0.9986829
1,0.99996257
0.966064146,0.99868697
0.944379403,0.99031913
0.942319321,0.9522154
0.898788224,0.9715223
0.934672471,0.99063814
0.963039334,0.9953839
1,0.9999963
0.95240754,0.99393386
0.897320598,0.95040184
0.932932339,0.9875552
0.926244053,0.9842546
1,0.9999045
0.925762882,0.998464
0.970198174,0.9897753
0.962162517,0.9995378
0.90168889,0.783692
0.98781166,0.9999807
0.934270351,0.99856585
0.962200625,0.9998523
0.979934381,0.99723744
0.938402673,0.991446
0.963721949,0.9996327
0.943069041,0.99982125
0.958940412,0.9974946
0.886397049,0.9378948
0.952046685,0.9984018
1,0.9999893
0.950057951,0.9997522
0.926182312,0.974171
0.891232451,0.98461527
0.855973952,0.5409386
0.969997344,0.99884486
1,0.999961
1,0.99980134
0.898513312,0.95419526
0.976057974,0.99878186
0.92384518,0.9933803
0.918475772,0.9991277
0.932397879,0.9976966
0.948214349,0.99425125
1,0.9999738
0.939712853,0.9830982
1,0.99999845
0.904782583,0.9114228
0.931543895,0.9999486
1,0.99998856
1,0.9999982
0.940165347,0.9991197
0.979905333,0.999716
0.951761151,0.9998555
1,0.99999785
1,0.9999857
0.943579196,0.99711883
0.903973461,0.9992889
0.986522205,0.9983814
0.895537797,0.99945563
1,0.9999907
1,0.99994993
0.967359647,0.99970824
1,0.9999547
1,0.9999994
0.946848368,0.99985695
1,0.9997615
0.855485878,0.81769276
0.916768699,0.9930849
0.969208633,0.9839011
0.972151999,0.99991167
0.879922885,0.9344848
0.904910057,0.97804844
1,0.9999471
1,0.9998597
0.934658038,0.94400865
0.953793916,0.97019595
0.007470162,0.008322242
1,0.9999906
0.980559904,0.99920505
1,0.9999982
0.914832461,0.9998479
1,0.99998987
0.910413557,0.9916419
0.939321928,0.9235586
0.906075127,0.79727757
1,0.9999815
0.911229598,0.9918766
0.966169527,0.9985091
1,0.9999993
0.95402243,0.9990007
1,0.9999771
0.877199153,0.85354555
0.932144266,0.99596703
1,0.99999464
1,0.9999999
0.971320697,0.99645907
0.962562255,0.97633886
0.903603695,0.99730635
1,0.9999893
0.944031724,0.99600935
0.000142974,0.00314974
0.979134619,0.99883693
1,0.99999034
1,0.9999627
1,0.999984
0.952090857,0.9975715
0.984994183,0.9971284
0.964692065,0.9921921
1,0.9999876
0.95066289,0.99933004
0.945836864,0.9832708
0.911313702,0.929381
0.977580757,0.99736917
0.970169904,0.9936771
0.94434564,0.9930195
0.960368188,0.9979463
0.004445585,0.000309776
1,0.9999727
1,0.99992216
1,0.9999939
0.970269286,0.9994281
0.000828094,0.000239923
0.909728049,0.9989374
1,0.9998728
0.889400387,0.3393626
0.953137686,0.99947804
1,0.99999523
1,0.99999475
0.94880082,0.99925894
1,0.99998105
1,0.9999976
1,0.9998995
0.956574847,0.99980277
0.950850358,0.99983513
1,0.99999857
0.945792679,0.9999696
0.941927011,0.99980074
0.890632954,0.99958533
0.80453243,0.765137
1,0.9999988
0.972272715,0.9808311
1,0.9999968
0.971670356,0.998588
1,0.9999993
0.981708071,0.999894
1,0.99966764
1,0.999998
0.945359904,0.8538549
1,0.99999666
1,0.999943
0.993994798,0.9999429
0.920466427,0.9547288
1,0.99999976
0.923918907,0.9781552
0.966538555,0.999838
1,0.9999019
0.966881518,0.8852435
0.943868349,0.99937063
1,0.9999485
0.933195046,0.99990773
1,0.9999951
0.912167594,0.9995763
1,0.9999355
1,0.9999007
1,0.99993324
1,0.9999887
0.952394168,0.9851474
0.89476489,0.7883864
0.953146041,0.999683
1,0.9994836
0.880963213,0.49680382
0.964267903,0.9996823
0.929932292,0.99832803
0.960134702,0.9995802
0.915064619,0.3065102
0.971713496,0.999858
0.953041696,0.9940765
0.887276663,0.99702305
1,0.99999404
1,0.99999225
1,0.99998283
0.929476507,0.94519997
0.950219416,0.9989968
0.929912566,0.9899418
0.876353286,0.90715015
0.973851928,0.9946232
0.95165892,0.9965354
0.962660763,0.99845636
0.921491464,0.8710853
0.864153299,0.9921331
1,0.9999999
0.966727605,0.99985516
0.858769334,0.9965383
1,0.9998294
0.878361665,0.8425556
0.968713064,0.988414
0.949536809,0.9999387
0.960874226,0.999866
0.974574975,0.9997863
1,0.99983764
1,0.999995
0.931037047,0.9968618
1,0.99998915
1,0.9999963
1,0.99917656
0.940539178,0.9928598
1,0.99983287
0.930738495,0.9996954
0.983137295,0.9990527
1,0.999977
1,0.99998355
1,0.999997
0.952727611,0.99954385
0.901290688,0.9783215
0.907041797,0.99290776
1,0.9999994
1,0.99999785
0.937130069,0.99516344
0.922985077,0.9960504
0.861954132,0.9949273
0.912454956,0.84607655
0.003656859,6.37E-05
0.958204638,0.9987979
1,0.9999962
0.915434535,0.9963665
1,0.9999789
1,0.9999988
0.980782059,0.9994516
1,0.9999975
0.946463621,0.99992824
1,0.9999616
0.959089061,0.9977945
0.913969732,0.9949085
0.920963086,0.9930474
1,0.99997985
0.953689388,0.9982344
0.951328911,0.9987418
0.821701378,0.91482425
0.935872772,0.98938435
0.981250774,0.99930584
1,0.9999937
1,0.9999931
1,0.9999087
0.99222954,0.99878484
1,0.9999987
0.977197889,0.9980021
0.980709343,0.997433
0.90783715,0.9788078
1,0.9999976
0.969504889,0.9974775
0.9032956,0.98472184
0.973118141,0.9989085
0.926062347,0.99976736
0.891400015,0.96766573
1,0.99996424
1,0.99993265
1,0.9999268
0.968751681,0.9981634
0.929701253,0.9804466
0.966864,0.9994892
0.903182016,0.9751857
0.967660629,0.98780817
0.860133078,0.9670263
0.939355612,0.99885845
