Id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,Y
17111,75933,1,1.77,118991,1,0,118990,117906,1,1,1,2,118322,0,7583,118992,290919,1,118321,1,1,1,28,1,0
17117,278392,1,1.77,118343,1,0,117961,127160,2,0,1,7,119435,1,3113,119598,118424,1,119433,1,1,1,1,1,1
17127,15722,1,1.77,118225,1,0,117961,120324,1,0,1,1,122850,1,15824,120323,119095,1,122849,1,1,1,59,1,1
17129,74309,1,1.77,118343,1,0,117961,117906,1,1,1,1,118786,1,6225,120722,290919,1,118784,1,1,1,3,1,1
17130,15063,1,1.77,117962,1,0,117961,266850,1,0,1,3,118055,1,5490,5488,117887,1,118054,1,1,1,2,1,1
17131,37008,1,3.54,117962,1,0,117961,117906,1,0,1,1,118322,1,44062,118910,290919,1,118321,1,1,1,2,1,1
17133,23884,1,1.77,119921,1,0,119920,148437,1,0,2,1,124888,1,53369,123766,118643,1,124886,1,1,1,646,1,1
17137,75077,1,69.03,118463,1,0,118315,128689,1,4,1,1,123652,1,40922,118464,118467,1,123651,1,1,1,1,1,1
17148,41496,1,3.54,118115,1,0,118114,128706,1,2,1,1,117880,1,17138,117920,19721,2,117879,1,1,1,1,1,1
17151,85558,1,8.85,117962,1,0,117961,117906,1,0,1,1,117908,1,4046,118352,290919,1,117905,1,1,1,40,1,1
17154,18071,1,1.77,117962,1,0,117961,300044,1,5,1,1,118399,1,52417,118791,118398,1,118396,1,2,1,1,1,1
17155,13877,1,1.77,118603,1,0,118602,117899,1,2,1,4,117900,1,20708,117941,19721,1,117899,1,1,1,2,1,1
17156,116627,1,1.77,118300,1,0,117961,117906,1,0,1,1,118786,0,7212,124725,290919,1,118784,1,1,1,10,1,0
17159,80041,1,1.77,118225,1,0,117961,279443,1,1,1,1,118779,0,7012,120050,308574,1,118777,1,1,1,134,1,0
17161,42092,1,5.31,118291,1,0,118290,253147,1,1,1,1,126087,1,2437,19772,119221,1,126085,1,1,1,1,1,1
17168,15863,1,1.77,118300,1,0,117961,132719,1,0,1,1,118332,1,17598,118631,118331,1,307024,1,1,1,6,1,1
17171,38971,1,1.77,118257,1,0,118256,280788,1,0,1,1,119082,1,15581,117945,292795,3,280788,1,1,1,1,1,1
17172,20270,1,1.77,118150,1,0,117916,117913,1,2,1,1,117888,1,53506,117941,117887,1,117885,1,1,1,4,1,1
17181,34923,1,1.77,118327,1,0,117961,127596,1,0,1,8,121596,1,7001,118933,4673,1,121594,1,1,1,24,2,1
17183,23989,1,1.77,118300,1,0,117961,236735,1,0,1,2,118828,1,17270,125872,118424,1,118826,1,1,1,103,2,1
17186,79120,1,3.54,118291,1,0,118290,233456,1,0,1,1,118425,1,234958,120026,118424,1,118422,1,1,1,1,1,1
17195,7542,1,1.77,118300,1,0,117961,128942,1,1,1,2,121471,1,3722,120059,118424,1,121469,1,1,1,1,1,1
17199,79341,1,1.77,118225,1,0,117961,147037,1,0,1,8,118399,1,23224,120535,118398,1,118396,1,1,1,3,1,1
17203,74301,1,5.31,117981,1,0,117980,125937,1,1,1,1,118570,1,2068,117920,19721,1,118568,1,1,1,211,1,1
17206,81523,1,8.85,118026,1,0,91261,118029,1,1,1,1,118232,1,55274,118027,249618,1,273308,1,1,1,1,1,1
17208,25539,1,5.31,118300,1,0,117961,153802,1,0,1,1,118454,1,14855,123719,118453,1,118451,1,1,1,2,1,1
17209,34541,1,8.85,118327,1,0,117961,146705,1,4,1,1,120099,1,7807,118518,270488,1,120097,1,1,1,1,1,1
17212,45633,1,23.01,118225,1,0,117961,120716,2,0,1,1,118055,1,1550,123173,117887,1,118054,1,1,1,1,1,1
17213,32269,1,148.68,118300,1,0,117961,118054,1,0,1,1,118055,1,4765,119890,117887,1,118054,2,1,1,1,1,1
17214,15063,1,1.77,118300,1,0,117961,131373,1,0,1,2,118055,1,2781,118783,117887,1,118054,1,2,1,7,1,1
17217,35530,1,8.85,118446,1,0,117961,117906,1,1,1,2,118786,1,5360,118447,290919,1,118784,1,1,1,1,1,1
17218,4672,1,1.77,118413,1,0,117961,170665,1,1,1,1,121596,1,3692,120370,4673,1,121594,1,2,1,1,1,1
17219,39887,1,1.77,117969,1,0,117961,311441,1,1,1,5,120649,1,15421,118970,118398,1,120647,1,1,1,10,1,1
17224,5905,2,1.77,118446,1,0,117961,302830,1,0,1,1,121596,1,5919,16232,4673,1,121594,1,1,1,1,1,1
17225,39938,1,1.77,118052,1,1,117961,197472,1,15,1,2,118639,1,5196,118053,118638,1,118636,1,1,1,1,1,1
17228,1002,1,1.77,118225,1,0,117961,117906,1,0,1,1,118322,1,4496,120551,290919,1,118321,2,1,1,1,1,1
17259,34332,1,1.77,118343,1,0,117961,117906,1,94,1,2,118322,1,6454,118856,290919,1,118321,1,1,1,1,1,1
17270,73195,1,1.77,119070,1,0,118752,176103,1,3,1,2,119139,1,20900,119136,118474,1,119137,1,1,1,12,1,1
17272,78848,1,7.08,118386,1,0,117961,117906,1,0,1,1,118322,1,71171,123844,290919,1,118321,1,1,1,1,1,1
17274,38722,1,1.77,118343,1,0,117961,118785,1,0,1,3,118786,1,3883,119987,290919,1,118784,1,1,1,1,1,1
17275,34957,1,3.54,118327,1,0,117961,122270,1,7,2,1,122271,1,6220,121645,118643,1,122269,1,1,1,1,1,1
17277,15667,1,3.54,118291,1,0,118290,253147,3,2,1,2,126087,0,2437,19772,119221,1,126085,1,1,1,2,1,0
17284,79091,1,1.77,118300,1,0,117961,171056,1,27,1,1,118639,1,4945,118360,118638,1,118636,1,1,1,1,1,1
17292,25441,1,3.54,118193,1,0,118192,281735,1,0,1,1,118570,1,50520,117895,19721,2,118568,1,1,1,2,1,1
17294,42971,1,1.77,118052,1,0,117961,120238,1,3,1,1,118055,1,17322,119243,117887,1,118054,1,1,1,1,1,1
17295,41593,1,7.08,117969,1,0,117961,145976,1,0,1,92,131851,1,22813,121617,121620,1,131849,1,1,1,1,1,1
17296,73755,1,1.77,121786,1,0,121785,117906,1,0,1,1,118322,1,4718,120317,290919,1,118321,1,1,1,1,1,1
17301,6920,1,1.77,118580,1,0,118212,117913,1,1,1,1,119365,1,145788,119362,118667,1,119363,1,1,1,12,1,1
17304,28550,1,1.77,117930,1,0,117929,281735,1,0,1,1,118570,1,46805,117920,19721,1,118568,1,1,1,4,1,1
17306,75689,1,1.77,117933,1,0,117932,128802,1,0,1,1,118813,1,72204,118810,19793,1,118811,1,1,1,2,1,1
17308,77215,1,7.08,118178,1,0,117887,117906,1,0,1,1,118322,1,8243,118320,290919,1,118321,1,1,1,5,1,1
17312,38391,1,1.77,118004,1,0,118003,118513,1,0,1,3,117888,1,65711,117878,117887,1,117885,1,1,1,2,1,1
17314,75077,1,3.54,118463,1,0,118315,150358,1,2,1,1,118322,1,41759,119214,290919,1,118321,1,1,1,1,1,1
17317,18687,1,1.77,118102,1,0,117890,117879,1,0,1,2,117880,1,14867,117878,19721,1,117879,1,1,1,24,1,1
17321,36049,1,1.77,118386,1,0,117961,126309,1,0,1,1,118454,1,18213,125016,118453,1,118451,1,1,1,1,1,1
17327,32384,1,1.77,117962,1,0,117961,304465,1,0,1,1,120562,1,5490,5488,118643,1,120560,1,2,1,1,1,1
17328,16190,1,1.77,118327,1,0,117961,123881,1,0,1,1,118644,1,32457,118320,118643,1,118641,1,1,1,1,1,1
17330,16797,1,1.77,118413,1,0,117961,240983,1,0,1,1,118786,1,782,127522,290919,1,118784,1,1,1,15,1,1
17331,43367,1,1.77,118225,1,0,117961,121698,1,0,1,1,119096,1,3526,137996,119095,1,119093,1,1,1,1,1,1
17337,25992,1,1.77,118052,1,0,117961,174445,1,0,1,8,120099,1,5701,120709,270488,1,120097,1,1,1,3,1,1
17339,91175,1,3.54,118413,1,0,117961,127475,1,0,1,2,123738,1,2296,277693,118960,1,123737,1,1,1,7,1,1
17347,42084,1,1.77,117952,1,0,117951,117879,1,1,1,9,117880,1,13196,117941,19721,1,117879,1,1,1,1,1,1
17351,4674,1,5.31,118178,1,0,118555,117906,1,0,1,1,118322,1,59029,118320,290919,1,118321,1,1,1,394,1,1
17353,75269,1,5.31,118178,1,0,117887,117906,1,1,1,1,117908,1,8008,118320,290919,2,117905,1,1,1,1,1,1
17359,13877,1,1.77,118080,1,0,118079,118177,1,0,1,1,117880,1,119058,117878,19721,1,117879,1,1,1,5,1,1
17362,25811,1,1.77,118587,1,0,118216,139264,1,47,1,1,128095,0,2078,117920,119184,1,128093,1,1,1,2,1,0
17363,14569,1,10.62,117919,1,0,117918,121445,1,15,1,1,117880,1,58493,117941,19721,1,117879,1,2,1,1,1,1
17366,39648,1,8.85,118300,1,0,117961,117906,1,0,1,4,118322,1,7560,119181,290919,1,118321,1,1,1,1,1,1
17371,51796,1,30.09,118327,1,0,117961,124424,1,0,1,1,118055,1,16566,120559,117887,1,118054,1,1,1,1,1,1
17377,39263,1,1.77,118170,1,0,118169,194400,1,56,1,12,117948,1,15459,118179,292795,3,117946,1,1,1,1,1,1
17378,19755,1,1.77,118343,1,0,117961,117906,1,11,2,300,118322,1,52108,119993,290919,1,118321,1,1,1,1,1,1
17380,29770,1,1.77,118300,1,0,117961,143818,1,0,1,1,117973,1,69089,117970,117887,1,179731,1,1,1,7,1,1
17385,28633,1,28.32,117911,1,0,117910,198040,1,0,1,1,118570,1,67326,117912,19721,1,118568,1,1,1,7,1,1
17386,27355,1,1.77,118052,1,0,117961,311792,1,26,1,1,125408,1,15391,120304,125407,4,125405,1,1,1,24,1,1
17387,74186,1,35.4,119692,1,0,119691,310608,1,0,1,1,120904,1,38787,118635,119695,1,120903,1,1,1,80,1,1
17392,27081,1,10.62,118225,1,0,117961,279443,1,2,1,1,118779,1,4571,119924,308574,1,118777,1,1,1,1,1,1
17403,60781,1,1.77,118076,1,0,117980,276422,1,3,1,3,128095,1,2068,131868,119184,1,128093,1,2,1,1,1,1
17405,5675,1,1.77,118026,1,0,91261,153719,1,0,1,1,118030,1,1475,118450,117887,1,118028,1,1,1,1,1,1
17406,111331,1,1.77,117969,2,0,117961,153876,1,0,1,98,117973,1,18033,118673,117887,1,179731,1,1,1,29,1,1
17407,25897,1,1.77,118413,1,0,117961,301430,1,4,1,2,120692,1,1812,122007,290919,1,120690,1,1,1,1,1,1
17411,45299,1,1.77,118343,1,0,117961,124577,3,1,1,1,124578,1,3993,119598,118424,1,124576,1,1,1,1,1,1
17412,31400,1,5.31,118343,1,0,117961,117906,1,0,1,1,117908,1,3242,118514,290919,1,117905,2,1,1,33,1,1
17414,34688,1,1.77,118386,1,0,117961,117906,1,0,1,2,117908,1,210,118746,290919,1,117905,1,1,2,2,1,1
17416,39970,1,1.77,118888,1,0,118887,206237,1,1,1,1,118892,1,46185,118889,118398,1,118890,1,1,1,3,1,1
17417,41417,1,8.85,119597,1,0,119596,194103,2,0,1,2,120791,1,61016,118597,118424,1,120789,1,1,1,1,1,1
17421,1833,1,1.77,118225,1,0,117961,131160,1,0,1,2,120099,1,1898,131159,270488,1,120097,1,1,1,1,1,1
17423,18380,1,10.62,117962,1,0,117961,130085,1,0,1,1,119951,1,44022,122215,290919,1,119949,1,1,1,3,1,1
17424,73755,1,7.08,118343,1,0,117961,255097,1,0,1,3,120008,1,17227,118979,118424,1,120006,1,1,1,12,1,1
17427,995,1,1.77,118413,1,0,117961,117906,1,0,1,111,118322,1,3005,118481,290919,4,118321,1,1,1,2,1,1
17428,116245,1,1.77,117962,1,0,117961,117906,1,0,1,4,118322,1,1140,118352,290919,1,118321,1,1,1,1,1,1
17436,28353,1,10.62,118446,1,0,117961,117906,1,0,1,2,118322,1,3860,120317,290919,1,118321,1,1,1,1,1,1
17441,42092,1,1.77,118225,1,0,117961,117906,1,12,1,1,118261,1,6137,119924,290919,1,118259,1,1,1,2,1,1
17442,37444,1,1.77,117962,1,0,117961,139296,1,2,1,3,123672,1,44012,119223,121916,1,123670,1,1,1,1,1,1
17451,38718,1,1.77,118080,1,0,118079,118177,1,1,1,1,117880,1,50488,117878,19721,1,117879,1,1,1,38,1,1
17453,40437,1,8.85,118386,1,0,117961,152307,1,2,1,1,118749,1,7411,118746,118453,1,118747,1,1,1,2,1,1
17456,17277,1,5.31,118596,1,0,118595,282017,1,2,1,2,118836,1,16698,118597,118424,1,118834,1,1,1,1,1,1
17457,27355,1,1.77,118386,1,0,117961,206049,1,0,1,1,119353,1,3152,121961,3130,1,119351,1,1,1,1,1,1
17461,19665,1,42.48,117969,1,0,117961,179731,1,0,1,1,117973,1,56153,19666,117887,1,179731,1,1,1,2,1,1
17470,16638,1,3.54,118026,1,0,91261,124007,1,3,1,1,119067,1,124006,119362,118667,1,119065,1,1,1,4,1,1
17471,6155,1,3.54,118446,1,0,117961,120579,1,0,1,13,124307,1,5730,125872,118762,1,124305,1,1,1,2,1,1
17472,45142,1,3.54,118052,1,0,117961,237245,1,0,1,1,122069,1,15886,120356,118424,1,122067,1,1,1,2,1,1
17474,44913,1,1.77,118413,1,0,117961,130134,1,0,1,2,120954,1,2296,277693,118453,1,120952,1,1,1,1,1,1
17479,20732,1,1.77,118007,1,0,118006,292195,1,0,1,2,118570,1,13037,118008,19721,1,118568,1,1,1,1,1,1
17480,75077,1,5.31,118542,1,0,118541,119060,1,0,1,1,118565,1,30428,118562,270488,1,118563,1,1,1,1,1,1
17481,33079,1,5.31,118327,1,0,117961,146567,1,0,1,1,118779,1,21036,121694,308574,1,118777,1,1,2,17,1,1
17484,79341,1,3.54,118170,1,0,118169,194400,1,0,1,2,117948,1,15459,118179,292795,1,117946,1,1,1,95,1,1
17485,5341,2,1.77,118213,1,0,118212,215972,1,0,1,4,119067,1,51375,118684,118667,1,119065,1,1,1,73,1,1
17487,16463,1,1.77,117962,1,0,117961,117906,1,1,1,1,118322,1,25,122224,290919,1,118321,1,1,1,5,1,1
17489,5172,1,3.54,118888,1,0,118887,303717,1,0,1,1,120008,1,5278,125440,118424,1,120006,1,1,1,21,1,1
17499,79091,1,1.77,118225,1,0,117961,118448,1,0,1,3,118322,1,17713,122273,290919,1,118321,1,1,1,1,1,1
17505,18071,1,1.77,118257,1,0,118256,193644,1,0,2,1,126685,1,16900,118623,292795,3,126684,1,1,1,1276,1,1
17510,35026,1,1.77,118225,1,0,117961,132900,1,0,1,1,119096,1,15824,120323,119095,1,119093,1,1,1,2,1,1
17512,38469,1,33.63,117877,1,0,117876,117879,1,0,1,14,117880,1,53223,117878,19721,1,117879,1,1,1,2,1,1
17514,17248,1,3.54,118343,1,0,117961,133686,1,0,1,1,118836,1,4098,119598,118424,1,118834,1,1,1,2,1,1
17517,23920,1,3.54,118343,1,0,117961,137362,1,23,1,3,118055,1,4308,118833,117887,1,118054,1,1,1,1,1,1
17518,1021,1,1.77,118327,1,0,117961,240983,1,5,1,1,117908,1,14785,120318,290919,1,117905,1,1,1,4,1,1
17520,75077,1,30.09,118052,1,0,117961,279443,1,1,1,2,118779,1,23347,119408,308574,1,118777,1,1,1,1,1,1
17521,4674,1,1.77,118052,1,4,117961,279443,1,1,1,2,118687,1,23347,119408,308574,1,118685,1,1,1,1,1,1
17522,73930,1,10.62,118446,1,0,117961,117906,1,4,1,1,118322,1,17550,118684,290919,1,118321,1,1,1,1,1,1
17527,3068,1,1.77,118300,1,0,117961,130134,1,6,1,2,118454,1,770,119181,118453,1,118451,1,1,1,1,2,1
17528,114076,1,1.77,118300,1,0,117961,117906,2,1,1,2,117908,1,7560,119195,290919,1,117905,1,1,1,2,1,1
17533,80908,1,8.85,118888,1,0,118887,303717,1,0,1,4,120346,0,2837,118631,118424,1,120344,1,1,1,16,1,0
17535,33193,1,1.77,118225,1,0,117961,118448,1,1,1,1,118322,1,17713,122273,290919,1,118321,2,1,1,1,1,1
17541,34062,1,5.31,118386,1,0,117961,117906,1,5,1,4,117908,1,7651,118746,290919,1,117905,1,1,1,424,2,1
17542,73814,1,3.54,118463,1,0,118315,122637,1,0,1,1,119174,1,95845,122636,118467,1,119172,2,1,2,49,1,1
17543,37623,1,1.77,118225,1,0,117961,240983,1,1,1,1,117908,1,1012,119924,290919,1,117905,1,1,1,2,1,1
17549,23095,1,1.77,118300,1,0,117961,287351,1,1,1,1,118055,1,4567,118514,117887,1,118054,1,1,1,41,1,1
17551,74753,1,1.77,118386,1,0,117961,120065,1,0,1,1,122069,1,20126,120677,118424,1,122067,1,1,1,6,1,1
17552,27307,1,1.77,118386,1,0,117961,122297,1,0,1,1,118899,1,5179,121961,118331,1,122297,1,1,2,7,1,1
17554,43028,1,3.54,117962,1,0,117961,118368,1,0,1,16,118486,1,2014,117904,117887,1,118368,1,1,1,28,1,1
17558,30635,1,3.54,118300,1,0,117961,153802,1,0,1,2,118454,1,14855,123719,118453,1,118451,1,1,1,1,1,1
17559,41459,1,26.55,118743,1,0,118742,127564,1,3,1,3,118570,1,9959,117920,19721,1,118568,1,1,1,1,1,1
17566,25664,1,1.77,117962,1,2,117961,118054,1,0,1,2,118055,1,7023,119223,117887,1,118054,2,1,1,1,1,1
17569,33053,1,1.77,118291,1,0,118290,243787,1,0,1,1,118425,1,4931,120026,118424,1,118422,1,1,1,3,1,1
17574,18393,1,1.77,118300,1,0,117961,127922,1,0,1,1,120692,1,55743,28618,290919,1,120690,1,1,1,163,1,1
17578,45903,1,14.16,118041,2,0,117902,130913,1,1,1,2,119082,1,55666,118556,292795,1,280788,1,2,1,3,1,1
17586,15714,1,1.77,119070,1,0,118752,280788,1,0,1,2,119082,0,46612,120995,292795,1,280788,1,1,1,1,1,0
17589,80167,1,1.77,118052,1,0,117961,123107,1,0,1,2,123047,1,98592,120304,120518,1,123045,1,1,1,2,1,1
17591,20700,1,1.77,118446,1,0,117961,117906,1,1,1,1,118786,1,51127,120368,290919,1,118784,1,1,1,1,1,1
17595,14955,1,5.31,118300,1,0,117961,240983,1,0,1,1,118322,1,810,123719,290919,1,118321,1,1,1,6743,1,1
17609,42341,1,1.77,118300,1,0,117961,302830,1,0,1,1,128231,1,2594,120410,4673,1,128230,1,1,1,473,1,1
17610,27286,1,1.77,118327,2,0,117961,125738,1,0,1,1,118749,1,54303,118492,118453,2,118747,1,1,1,1,1,1
17611,79091,1,1.77,118300,1,0,117961,123107,1,0,1,1,120519,1,5089,118514,120518,1,120516,1,1,1,28,1,1
17612,27784,1,1.77,118300,1,0,117961,133833,1,15,1,1,120008,1,5119,119890,118424,1,120006,1,1,1,2,1,1
17613,18071,1,1.77,119256,1,0,117961,122492,1,0,1,1,118997,1,18080,119257,292795,1,118995,1,1,1,1,1,1
17614,42030,1,1.77,118463,1,0,118315,140197,1,0,1,1,120767,0,27218,120764,118467,1,120765,1,1,1,59,2,0
17616,36609,1,1.77,118327,1,0,117961,118448,1,0,1,1,118322,1,25618,118320,290919,1,118321,1,1,1,9,2,1
17617,20292,1,3.54,117927,1,0,117926,281735,1,0,1,1,118570,1,27915,117920,19721,1,118568,1,1,1,2,1,1
17622,1580,1,1.77,118327,1,0,117961,179731,1,0,1,1,117973,1,1652,118507,117887,1,179731,1,1,1,14,1,1
17623,14569,1,1.77,118007,1,0,118006,127856,1,2,1,43,118570,1,133889,118008,19721,1,118568,1,1,3,2,1,1
17627,4674,1,1.77,118343,1,0,117961,140848,1,62,1,1,140849,1,7212,124725,118363,1,140847,1,1,1,21,1,1
17635,73814,1,1.77,118316,1,0,118315,117906,1,0,1,1,117908,1,41760,123656,290919,1,117905,1,1,1,15,1,1
17643,17225,1,1.77,119597,1,0,119596,135810,1,35,1,1,135811,1,52072,119598,118331,1,135809,1,1,1,553,1,1
17646,74226,1,1.77,117962,1,0,117961,240983,1,0,1,2,117908,1,44022,122215,290919,1,117905,1,1,1,1,1,1
17647,312121,1,7.08,118225,1,0,117961,236002,1,5,1,1,118749,1,3869,129617,118453,1,118747,1,1,1,13,1,1
17648,20292,1,1.77,118124,1,0,117926,149488,1,15,1,1,117973,0,51095,118344,117887,1,179731,1,1,1,1,1,0
17650,16471,1,1.77,117903,2,0,117902,118959,1,0,1,1,118961,1,2286,118957,118960,1,118958,1,1,1,25,1,1
17658,99988,1,1.77,118316,2,0,118315,175154,1,0,1,1,118322,1,28163,120361,290919,1,118321,1,1,1,13,1,1
17662,23989,1,1.77,118343,1,0,117961,123107,1,0,1,2,120774,1,7265,119598,118960,1,120773,1,1,1,8,1,1
17664,80189,1,3.54,118300,1,0,117961,117906,1,0,1,1,118322,1,1409,118437,290919,1,118321,2,1,1,2,1,1
17667,39011,1,1.77,118327,1,0,117961,310608,1,0,1,1,118687,1,91342,118933,308574,1,118685,1,1,1,2,1,1
17669,39952,1,7.08,118343,1,0,117961,279443,1,18,1,2,118779,1,5039,123125,308574,1,118777,1,2,1,312,1,1
17678,4674,1,26.55,117903,1,0,117902,118959,2,0,1,2,159789,1,70142,118635,119695,1,159787,1,1,1,1,1,1
17684,19398,1,1.77,117919,1,0,117918,117913,1,0,1,1,117888,1,13179,117884,117887,1,117885,1,1,1,3,1,1
17687,38804,1,1.77,118052,1,0,117961,118321,1,1,1,3,118322,1,18450,118821,290919,1,118321,1,1,1,6,1,1
17696,80777,1,1.77,118386,1,0,117961,269406,1,0,1,6,118399,0,5249,123144,118398,1,118396,1,1,1,106,1,0
17698,25882,1,1.77,130685,1,0,130684,300603,1,2,1,1,121374,1,57104,118378,119184,1,121372,1,1,3,2,1,1
17700,3852,1,1.77,118413,1,0,117961,279443,1,0,1,1,118779,1,6047,120370,308574,1,118777,1,1,1,8,1,1
17702,79091,1,1.77,118327,1,0,117961,123107,1,0,1,1,120774,1,15006,120559,118960,1,120773,1,1,1,1548,1,1
17707,25676,1,1.77,118052,1,0,117961,117906,1,3,1,2,118786,1,18450,118821,290919,1,118784,1,1,1,8,1,1
17715,390,1,1.77,118266,1,0,117926,124530,3,0,1,1,117973,1,103791,119569,117887,1,179731,1,1,1,1,1,1
17717,13877,1,24.78,118124,1,0,117926,124672,2,21,1,17,117880,1,666,117941,19721,1,117879,1,1,1,1410,1,1
17719,20284,1,51.33,117976,1,0,117975,117886,1,2,1,1,117880,1,98683,117941,19721,1,117879,1,1,1,1,1,1
17720,20732,1,1.77,117984,1,0,117983,292195,1,3,1,3,117880,1,53251,117878,19721,1,117879,1,1,1,2,1,1
17721,312045,1,1.77,118343,1,0,117961,311618,1,0,1,2,118319,1,101472,119142,118205,1,118318,1,1,1,1,1,1
17725,74882,1,1.77,118052,1,0,117961,136989,1,0,1,1,118836,1,15902,120398,118424,1,118834,1,1,1,1,1,1
17727,44721,1,1.77,117962,1,0,117961,303450,1,1,1,1,118475,1,70134,126930,118474,1,134095,1,1,1,1217,1,1
17733,25992,1,1.77,119070,1,0,118752,151099,1,0,1,1,118046,1,17414,118042,270488,1,118043,1,1,1,3,1,1
17739,30569,1,1.77,118386,1,0,117961,168365,1,0,1,1,118319,0,71391,118522,118205,1,118318,1,1,1,20,1,0
17742,970,1,3.54,118343,1,0,117961,123107,1,10,1,3,123650,1,767,120722,120518,1,123648,1,1,1,1,1,1
17745,84810,1,1.77,117903,1,0,117902,130134,1,1,1,1,118454,1,81744,118783,118453,1,118451,1,1,1,1,1,1
17748,14959,1,5.31,117940,1,0,117929,163031,1,37,1,4,118570,1,46788,117920,19721,1,118568,1,1,1,54,1,1
17750,16017,1,3.54,118300,1,0,117961,310997,1,1,2,1,120346,1,4864,123055,118424,1,120344,1,1,1,18,1,1
17751,25552,1,3.54,117911,1,0,117910,123191,1,6,2,8,123192,1,66400,117920,19721,1,123191,1,1,1,17,1,1
17754,34581,1,3.54,118300,1,0,117961,117906,1,1,1,1,118322,1,14889,118437,290919,1,118321,1,1,1,1,1,1
17761,35067,1,267.27,118041,1,0,117902,280788,1,0,1,1,119082,1,46610,118556,292795,2,280788,1,1,1,16,1,1
17762,79140,1,67.26,118026,1,0,91261,117906,1,0,1,2,117908,1,55268,119507,290919,1,117905,1,1,1,1,1,1
17763,17307,1,1.77,118225,1,0,117961,310589,1,0,1,6,118639,1,15389,122870,118638,1,118636,1,1,1,9,1,1
17768,33140,1,3.54,118026,1,0,91261,118260,1,5,1,2,118279,1,56201,118746,290919,1,118278,1,1,1,2,1,1
17770,74696,1,3.54,118300,2,0,117961,117906,1,0,1,1,118322,1,14889,118437,290919,1,118321,1,1,1,1,1,1
17771,87823,1,1.77,118343,1,0,117961,130735,1,1,1,13,118786,1,3332,121747,290919,1,118784,1,1,1,7604,1,1
17773,6976,1,10.62,118300,1,0,117961,124690,1,0,2,1,119851,1,994,120312,118638,1,119849,1,1,1,1,1,1
17775,20348,1,5.31,23779,1,0,118074,119192,1,1,1,1,119194,1,55896,131868,119184,1,119192,1,1,1,1,1,1
17776,34923,1,3.54,118327,1,0,117961,117906,1,4,1,1,118786,1,16557,120318,290919,1,118784,1,1,1,1125,1,1
17780,61233,1,1.77,118026,1,0,91261,117906,1,2,1,9,117908,1,8115,118202,290919,1,117905,1,1,1,3,1,1
17796,33247,1,3.54,118343,1,0,117961,223125,1,0,1,2,120499,1,4887,120126,118424,1,120497,1,1,1,1,1,1
17804,60038,2,1.77,119091,1,0,119062,121556,1,0,1,2,118786,0,19830,123125,290919,1,118784,1,1,1,1,1,0
17805,3852,1,1.77,118300,1,0,117961,301534,1,0,1,2,118982,1,16698,118597,118295,1,118980,1,1,1,1,3,1
17806,77294,1,1.77,118327,1,0,117961,279443,1,7,2,3,118779,1,6217,118328,308574,1,118777,2,1,1,2,1,1
17812,4674,1,1.77,118343,1,0,117961,117906,1,49,1,1,118322,1,5767,118344,290919,1,118321,1,1,1,10,1,1
17814,89849,1,1.77,118327,1,0,117961,123107,1,2,2,1,123047,1,12397,121787,120518,1,123045,1,1,1,3,1,1
17817,78844,1,5.31,118052,1,0,117961,240104,1,0,1,2,240105,1,110319,119972,123689,1,240103,1,1,1,5,1,1
17818,75900,1,3.54,118343,1,0,117961,240983,1,0,1,1,117908,1,3966,122012,290919,1,117905,1,1,1,494,1,1
17823,34541,1,1.77,126975,1,0,126974,125738,1,65,1,1,118749,1,92550,118492,118453,1,118747,1,1,1,2,1,1
17827,33110,2,1.77,118225,1,0,117961,121311,1,0,1,1,118055,1,1550,123173,117887,1,118054,1,1,1,1,1,1
17828,36428,1,3.54,119256,1,0,117961,118806,1,0,1,3,118997,1,46658,119257,292795,1,118995,1,1,1,114,1,1
17832,18417,1,1.77,118343,1,0,117961,158101,1,2,1,1,118828,1,17227,118979,118424,1,118826,1,1,1,14,1,1
17836,79091,1,1.77,119921,1,0,119920,117906,1,0,1,1,118322,1,55,124211,290919,1,118321,1,1,1,1,1,1
17837,37136,1,3.54,118052,1,0,117961,234813,1,0,1,1,118261,1,17640,121668,290919,1,118259,1,1,1,2,1,1
17842,3852,1,23.01,118343,1,0,117961,133686,1,2,1,1,119435,1,53081,119598,118424,1,119433,1,1,1,697,1,1
17843,6687,1,7.08,118225,1,0,117961,240983,1,0,2,1,117908,1,8607,118403,290919,1,117905,1,1,1,75,1,1
17845,15713,1,1.77,119428,1,1,118256,193644,2,0,1,2,126685,1,15631,118623,292795,1,126684,1,1,1,16,1,1
17850,17225,1,1.77,118300,1,0,117961,117906,1,3,1,1,118322,1,15682,118957,290919,1,118321,1,1,1,4,1,1
17851,99953,1,1.77,118343,1,0,117961,240983,1,5,1,2,117908,1,5524,118514,290919,1,117905,1,1,1,18,1,1
17854,31440,1,1.77,118300,1,0,117961,259215,1,37,1,1,120008,1,4155,118301,118424,1,120006,2,1,1,2,1,1
17856,34949,1,37.17,118327,1,0,117961,149826,1,0,1,5,118322,1,7629,120383,290919,1,118321,1,1,1,11,1,1
17858,42679,1,15.93,118107,1,0,118106,129197,1,0,1,20,119325,1,18307,117920,19793,1,119323,1,1,1,1,1,1
